id	filename	md5	size	state
57044315-cc7f-4677-90fa-2e959740bd9c	57044315-cc7f-4677-90fa-2e959740bd9c/857c6778-f94c-4b61-9df0-7ee340fb88bf.rna_seq.augmented_star_gene_counts.tsv	9faba9793b39d22f2d9b40669da65e99	4232082	validated
587b3262-55f8-4611-8431-0c02a5df652d	587b3262-55f8-4611-8431-0c02a5df652d/5042d093-d8af-492a-8c40-5aaea17d66e6.rna_seq.augmented_star_gene_counts.tsv	eee52745eaef73da0b81b1525341fcb1	4240472	validated
59915f69-8e37-44a8-a8f6-feb9e06b6703	59915f69-8e37-44a8-a8f6-feb9e06b6703/e6e7d36e-b6c6-4e54-95ee-ee20e6f1f80e.rna_seq.augmented_star_gene_counts.tsv	f0ea2c7509f437c1d9b3354bf9ec0580	4258993	validated
5a827399-307b-412b-a2ce-f6c81d2750a6	5a827399-307b-412b-a2ce-f6c81d2750a6/af58b506-df1d-4221-964d-76dbade6ab85.rna_seq.augmented_star_gene_counts.tsv	257a83bd145e0b63ae42066dbddba90b	4243386	validated
5dee4a6f-9cf4-4360-a37b-e7b94aa70dac	5dee4a6f-9cf4-4360-a37b-e7b94aa70dac/5ef81653-adf0-4286-9f43-218490539508.rna_seq.augmented_star_gene_counts.tsv	38a580e95d24f8c0fb92a68ee09f9f53	4249012	validated
62c0cac5-05eb-46ea-b165-a2e9e342a259	62c0cac5-05eb-46ea-b165-a2e9e342a259/d702ead2-f1df-43e1-b1a4-c506902b14df.rna_seq.augmented_star_gene_counts.tsv	b8961e0d9b259472a0ce5463d3ae47c1	4257631	validated
65582670-1c71-4606-91b5-a886144fdfa6	65582670-1c71-4606-91b5-a886144fdfa6/5c4f28b0-b83c-4b52-8545-2f26c9d0734f.rna_seq.augmented_star_gene_counts.tsv	a5ddbc5ddfb0a2bd4c461862b6a145a4	4245638	validated
659f84a0-df18-44a4-8b82-ebaec356153d	659f84a0-df18-44a4-8b82-ebaec356153d/e6ac5ada-4358-4ca3-b1cf-05d3e0cf0597.rna_seq.augmented_star_gene_counts.tsv	d6c84453ce01cd2f7b378b39b364f582	4244253	validated
67347e29-6d43-4234-8b04-188be7e6440b	67347e29-6d43-4234-8b04-188be7e6440b/85caaa0e-2811-46d2-b934-d9f9f006afc6.rna_seq.augmented_star_gene_counts.tsv	dbc6791263fe5cddd3875920a4151afa	4222149	validated
683e004b-7992-4250-a94b-c355c45725d2	683e004b-7992-4250-a94b-c355c45725d2/50108c12-718c-48fc-8f76-23ce0c13e2e6.rna_seq.augmented_star_gene_counts.tsv	e09cfb8101687f5716e3e359b7a358fb	4250540	validated
76bcf698-d2da-42de-b33c-c5deb721c643	76bcf698-d2da-42de-b33c-c5deb721c643/1a2bc49d-edc6-4b84-88f0-73b6ed250d1b.rna_seq.augmented_star_gene_counts.tsv	ce44205e8457d0a0303352a0b74b49ab	4233132	validated
783b4e4f-d65d-4025-a7ce-99a7e86255e9	783b4e4f-d65d-4025-a7ce-99a7e86255e9/45472a71-92d9-4492-9647-f1e8adb9cdea.rna_seq.augmented_star_gene_counts.tsv	40d77933ff2f402c85a70a9090e049dd	4231042	validated
7d1c40bf-6119-4f2b-bb33-3ba23546799f	7d1c40bf-6119-4f2b-bb33-3ba23546799f/b0a1f575-657f-4277-95dd-0e02e77279fe.rna_seq.augmented_star_gene_counts.tsv	dfb54e76bcca6bc490238c6f73cfe026	4257241	validated
7d5e390d-86f3-4988-9606-aeedabd31b52	7d5e390d-86f3-4988-9606-aeedabd31b52/fd5d7370-2c7c-4f6e-a236-e25366e463a8.rna_seq.augmented_star_gene_counts.tsv	6e51438920b5592778ea479f4940e5eb	4235581	validated
7e915086-4926-4670-9f43-e35e2d04d6c5	7e915086-4926-4670-9f43-e35e2d04d6c5/a091a049-ebb1-465c-bf2e-b2abd72e4901.rna_seq.augmented_star_gene_counts.tsv	0b069131bacfafbc6dfe82e2946068f2	4263010	validated
898920ea-31b3-4244-a413-4b957e93594f	898920ea-31b3-4244-a413-4b957e93594f/3d804011-ba3a-4999-9305-71b4680819b9.rna_seq.augmented_star_gene_counts.tsv	d2fce4732018d4f9ad5ac72f50cabbcb	4249614	validated
89e67cfd-7728-4a0e-bfa5-4c55ae957ef8	89e67cfd-7728-4a0e-bfa5-4c55ae957ef8/49e0a55e-cd18-438c-890a-f14c6d149743.rna_seq.augmented_star_gene_counts.tsv	f5f6d9737518ebc6a6ebbec76c5880f0	4233104	validated
89ece3f8-e2db-4ed6-b5b8-dd4df34d6224	89ece3f8-e2db-4ed6-b5b8-dd4df34d6224/b1eae07c-4bc8-4b5c-9d33-d85f10214663.rna_seq.augmented_star_gene_counts.tsv	d1cd0e839a398856f149bfde6430339a	4222149	validated
8f1fa5b0-7b8b-41ae-9ba4-9bce8776e5a8	8f1fa5b0-7b8b-41ae-9ba4-9bce8776e5a8/b1e1ae0d-4558-4d30-9b20-79aa40fa5a2a.rna_seq.augmented_star_gene_counts.tsv	bb04c490287f69a80e994bca7cb66f81	4255646	validated
95668f0b-130d-44d4-94c0-ba7a4e7798e6	95668f0b-130d-44d4-94c0-ba7a4e7798e6/6365a756-2e65-42cb-be4f-1f726915ca94.rna_seq.augmented_star_gene_counts.tsv	41f027c2fe766d7623bb9dabedc19721	4250969	validated
9568dc22-f91c-44dd-95ec-370466ee64c3	9568dc22-f91c-44dd-95ec-370466ee64c3/17985496-652a-4034-997b-b888d97316e3.rna_seq.augmented_star_gene_counts.tsv	2a9359a8b6c227c3ab2c850e06decd2c	4252582	validated
98ca3aa5-f509-4e55-a184-12e44c8c8464	98ca3aa5-f509-4e55-a184-12e44c8c8464/0361ec21-e83f-40a9-b825-d92487b1239a.rna_seq.augmented_star_gene_counts.tsv	caf5fc1d6cc9731f5e04867115d3036d	4245704	validated
9c00a43c-1da0-4e3b-b7e2-54a48d29ecae	9c00a43c-1da0-4e3b-b7e2-54a48d29ecae/c2e73efe-8112-48fc-9dbd-29b4b5b89ad0.rna_seq.augmented_star_gene_counts.tsv	7a9c5a675e0f9711a3f5e9efe19d4e7c	4244229	validated
9cbb73a5-7b3b-4559-a295-d4693ae6dee2	9cbb73a5-7b3b-4559-a295-d4693ae6dee2/c9c9c085-8e23-454c-aa36-cf59e8dbc587.rna_seq.augmented_star_gene_counts.tsv	9e49ce0f042f125c1a43cd77d9af877f	4235606	validated
9dc09c86-c728-4bd9-b2b6-2d9962dad662	9dc09c86-c728-4bd9-b2b6-2d9962dad662/d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b.rna_seq.augmented_star_gene_counts.tsv	24d42f590b663170a1f908a75917da90	4251380	validated
a701ab46-0745-4f23-8723-df5846e8806f	a701ab46-0745-4f23-8723-df5846e8806f/29246ea5-44e5-43d3-be04-c038c20db027.rna_seq.augmented_star_gene_counts.tsv	7451f33c3bc55354a60a356a8dc8ee46	4244582	validated
aa9179e0-a44c-440a-a150-a9d5727579ea	aa9179e0-a44c-440a-a150-a9d5727579ea/144d0f39-feff-4dcd-a07d-abcc400e901f.rna_seq.augmented_star_gene_counts.tsv	299e6f8a65e144727d6885bac36266b4	4232904	validated
aabb4a65-aff2-4f78-a969-bacbe5b80856	aabb4a65-aff2-4f78-a969-bacbe5b80856/56cb5294-9156-4930-a3ab-c2607a79b65e.rna_seq.augmented_star_gene_counts.tsv	06cb0c26f54d878a3be29eb95c4df958	4240916	validated
acfa0ea5-3345-4734-9917-d3acc10d1a15	acfa0ea5-3345-4734-9917-d3acc10d1a15/9d515fd5-009a-4c32-95e7-042909d70b9f.rna_seq.augmented_star_gene_counts.tsv	b58e84564ba4fb9cc94b556b75652ade	4245085	validated
b01d7dfd-b577-48b8-8bf2-3c74bb617601	b01d7dfd-b577-48b8-8bf2-3c74bb617601/6732c6de-0725-4a08-a1d7-211338a4363c.rna_seq.augmented_star_gene_counts.tsv	f93163bffb3fc83f8eb0b8e13a32cb52	4227746	validated
b2f5c7b1-96c1-4928-83e9-4f67ace3158e	b2f5c7b1-96c1-4928-83e9-4f67ace3158e/3cf6f0ec-e11f-4a59-8d86-3e0bbc01f8e9.rna_seq.augmented_star_gene_counts.tsv	e64b1b2a9c3823355355c1706fde6b93	4241895	validated
b3b9ae66-e8d1-4a32-a2a9-46931b753527	b3b9ae66-e8d1-4a32-a2a9-46931b753527/e627254f-65f9-4939-add4-bb77bfd92e16.rna_seq.augmented_star_gene_counts.tsv	37046328d56759798943826012f1702e	4255561	validated
b9bdb9d3-4d2b-4a53-9804-d0511174e553	b9bdb9d3-4d2b-4a53-9804-d0511174e553/49e456c9-c47b-4663-bf6f-9f8f4e4e71a5.rna_seq.augmented_star_gene_counts.tsv	c68d20cdb92d62abe7e0669fef6cc03d	4249088	validated
be65c37e-7aa8-466d-a1fe-102e8e25e2e9	be65c37e-7aa8-466d-a1fe-102e8e25e2e9/35120b68-e618-46a1-9641-1e635f633372.rna_seq.augmented_star_gene_counts.tsv	2f90516d4092de6dd0ca87891b55a630	4251794	validated
c441b2f1-d5ad-4aae-a37e-946579ff604f	c441b2f1-d5ad-4aae-a37e-946579ff604f/5c957f54-8c46-4f13-a22b-49c175e8af3a.rna_seq.augmented_star_gene_counts.tsv	9469b9b62c3edbe21e94469359127c09	4236518	validated
c4afcca9-94e4-4ecd-98d1-0aab86de8685	c4afcca9-94e4-4ecd-98d1-0aab86de8685/7dfcf573-5004-4c46-a269-8a07e303f873.rna_seq.augmented_star_gene_counts.tsv	fb2ac4fc881f12795a248066327e4d1b	4252049	validated
c642f518-6ba5-4c90-9f0c-0bad0ed80199	c642f518-6ba5-4c90-9f0c-0bad0ed80199/ea16db3d-eb2a-44b3-bf22-258e583dbcf4.rna_seq.augmented_star_gene_counts.tsv	71ecce6a17aef3116e9c9f6e594f80be	4241370	validated
cba08218-0a7b-4425-8776-b240fac9b6cf	cba08218-0a7b-4425-8776-b240fac9b6cf/fd71e0e9-e77a-465b-b118-b1f9665d5797.rna_seq.augmented_star_gene_counts.tsv	2dd35d7aa3409cc96c0eae666836018c	4242655	validated
cf0ca663-a857-4aea-ab72-b0d4373b2456	cf0ca663-a857-4aea-ab72-b0d4373b2456/4abd29b3-0a83-41d3-a741-bcc5b6d2f98a.rna_seq.augmented_star_gene_counts.tsv	e86c0c61f1182b6a7966b2a18901a131	4262152	validated
d721071e-6c0e-46df-9158-1fe37a64f1ed	d721071e-6c0e-46df-9158-1fe37a64f1ed/a78e7939-a1ea-4b9d-ae55-3c1dc985bbd8.rna_seq.augmented_star_gene_counts.tsv	5bcdbae19f886f4deea378e5c12cbc05	4246513	validated
d757b1cc-31a6-495a-ae82-c63b031ece49	d757b1cc-31a6-495a-ae82-c63b031ece49/898f9214-8dab-4b92-9233-70c06c60078c.rna_seq.augmented_star_gene_counts.tsv	6d8884a50ab2b561dde01f32762bda4b	4258057	validated
d8ac1c2a-1820-4174-99e3-524b334df490	d8ac1c2a-1820-4174-99e3-524b334df490/078f6959-adcf-44a5-91d2-2581ba3c8e62.rna_seq.augmented_star_gene_counts.tsv	899d4a95da83ad0c9e794b70d8c69ec0	4273980	validated
d9ea5bde-aa1a-4210-976f-b2f67c6d0191	d9ea5bde-aa1a-4210-976f-b2f67c6d0191/5b858b45-79a5-4857-b59e-8c56a8b04320.rna_seq.augmented_star_gene_counts.tsv	091a016b51debcab3ae66d44f07e0bdc	4254090	validated
e0b65eec-7c30-4607-9cae-c8e8463c80c5	e0b65eec-7c30-4607-9cae-c8e8463c80c5/e90c1051-744f-46e5-bcec-f95d34f59e0a.rna_seq.augmented_star_gene_counts.tsv	5be8257cc3a195644cc174773f9dabb7	4234783	validated
e18e1661-70dd-4b36-ae6c-c0265fbe01bb	e18e1661-70dd-4b36-ae6c-c0265fbe01bb/7647345c-1654-490f-9a18-b43005225bce.rna_seq.augmented_star_gene_counts.tsv	f682046129399e7ef7eda5e5a58234ff	4243962	validated
e20d0db7-984a-4bcf-9f1e-54ec63d55a2f	e20d0db7-984a-4bcf-9f1e-54ec63d55a2f/9e563a6c-1c6f-4901-a1af-f1ef2d8da025.rna_seq.augmented_star_gene_counts.tsv	d0c7c952df35e5ceae405226060056e3	4224223	validated
e21262db-a694-4461-b1b0-e52c0891113a	e21262db-a694-4461-b1b0-e52c0891113a/04de1f79-fdfc-4662-bab2-a3ed667c7dea.rna_seq.augmented_star_gene_counts.tsv	47c149d8b5d70ad11ae5645e9f3027ab	4229610	validated
e2a43c17-8973-49bc-a1f3-30afa26ef5f1	e2a43c17-8973-49bc-a1f3-30afa26ef5f1/4ac28e68-1f0c-4e95-bdb3-4afc7dcfc34c.rna_seq.augmented_star_gene_counts.tsv	0f8f43e8d3fa45f91f5974b0277934f0	4250639	validated
e3e56a3c-5a8b-419e-8904-194a2fdfa550	e3e56a3c-5a8b-419e-8904-194a2fdfa550/839aaefe-1755-4131-9b89-2610481a13c4.rna_seq.augmented_star_gene_counts.tsv	13494bddc415b476cc6dea3540bd8a83	4239261	validated
e4e099ea-7207-48b8-a578-d5e6d83054b0	e4e099ea-7207-48b8-a578-d5e6d83054b0/c7e61a1c-fad6-4fc1-ba1a-49189d4fc0f1.rna_seq.augmented_star_gene_counts.tsv	f4aa54814bcbd08b886937086deee166	4241870	validated
e86f9f1b-4e5c-4743-8158-14ec2e83b6f1	e86f9f1b-4e5c-4743-8158-14ec2e83b6f1/91d22570-2889-46c5-9efe-5c40a4f84e5b.rna_seq.augmented_star_gene_counts.tsv	0686a57fe6e8be400b3b5702ebf0880d	4228519	validated
e9fe2319-2624-4ac1-9c41-d0ac44608f02	e9fe2319-2624-4ac1-9c41-d0ac44608f02/04ed1bfb-533f-4d97-a7e4-3e7bab103485.rna_seq.augmented_star_gene_counts.tsv	8a7eeb3cc53080ab1233c87251d9b24f	4254570	validated
ea7281b8-a53c-453a-93e9-69549c5f0fe8	ea7281b8-a53c-453a-93e9-69549c5f0fe8/3aedd29b-c089-4319-a7cb-61411a737e92.rna_seq.augmented_star_gene_counts.tsv	5ee0b2c91abd803830c9ce86f5285189	4251353	validated
ecf9996e-0cba-4394-9f5a-51fceab1ac56	ecf9996e-0cba-4394-9f5a-51fceab1ac56/47bdf86d-922f-4615-b7dc-8b19a0cbcf60.rna_seq.augmented_star_gene_counts.tsv	27420b6f209b66d648fc5fcfac5a5c7f	4232687	validated
ef181439-d071-40e0-a185-f29343085f8c	ef181439-d071-40e0-a185-f29343085f8c/287f70d5-cb97-459f-963b-68408f92c0f3.rna_seq.augmented_star_gene_counts.tsv	086d56f4fd3d1121fa80fd482d0334d1	4231264	validated
f33b0d9c-486b-482d-b4a6-c2885072db7b	f33b0d9c-486b-482d-b4a6-c2885072db7b/ab3b04d0-d1fb-48f4-aae2-9ef96c9f5fb2.rna_seq.augmented_star_gene_counts.tsv	dd7d48904359e2e9f7ae4da33e4130f9	4246715	validated
f63a40ad-26af-48d6-bb36-91fd91d32e6b	f63a40ad-26af-48d6-bb36-91fd91d32e6b/90a1bbd2-6b26-4d1c-b255-df5499d1da6c.rna_seq.augmented_star_gene_counts.tsv	2819e5ef9e526856834e276e3b72ee25	4234478	validated
f9fe6c47-0955-432f-b402-a6dc2665e04d	f9fe6c47-0955-432f-b402-a6dc2665e04d/d33cdca5-78ec-4d34-be08-51efd97e8bfb.rna_seq.augmented_star_gene_counts.tsv	9ad1026c6c1629897369affa4f38ac94	4247097	validated
